ID,KenmerkenHuishouden,RegioS,Perioden,ParticuliereHuishoudens_1,ParticuliereHuishoudensRelatief_2,TotaalVermogen_3,GemiddeldVermogen_4,MediaanVermogen_5,Regionaam,RegioType
68474,1013650,PV24,2013JJ00,53.8,33,5.1,95.2,6.6,Flevoland,Province
68475,1013650,PV24,2014JJ00,54.7,34,5.2,95.7,6.4,Flevoland,Province
68476,1013650,PV24,2015JJ00,54.7,33,5.6,101.7,9.7,Flevoland,Province
68477,1013650,PV24,2016JJ00,54.7,33,5.9,107.4,10.9,Flevoland,Province
68478,1013650,PV24,2017JJ00,55.5,33,6.6,119.5,13.4,Flevoland,Province
68479,1013650,PV24,2018JJ00,54.7,32,7.1,129.5,18.1,Flevoland,Province
68480,1013650,PV24,2019JJ00,54.4,32,7.8,143.6,25.5,Flevoland,Province
68481,1013650,PV25,2011JJ00,322.5,38,65.5,203.2,51.6,Gelderland,Province
68482,1013650,PV25,2012JJ00,331.6,39,63.8,192.5,47.8,Gelderland,Province
68483,1013650,PV25,2013JJ00,344.7,40,61.0,176.9,40.7,Gelderland,Province
68484,1013650,PV25,2014JJ00,349.7,40,61.3,175.2,39.7,Gelderland,Province
68485,1013650,PV25,2015JJ00,352.3,40,62.3,176.7,40.8,Gelderland,Province
68486,1013650,PV25,2016JJ00,352.6,40,64.2,182.1,43.1,Gelderland,Province
68487,1013650,PV25,2017JJ00,353.9,39,69.8,197.3,48.1,Gelderland,Province
68488,1013650,PV25,2018JJ00,348.6,39,70.8,203.1,57.5,Gelderland,Province
68489,1013650,PV25,2019JJ00,346.6,38,74.7,215.6,69.0,Gelderland,Province
68490,1013650,PV26,2011JJ00,188.6,34,43.6,231.2,37.7,Utrecht,Province
68491,1013650,PV26,2012JJ00,193.1,34,43.1,223.2,36.3,Utrecht,Province
68492,1013650,PV26,2013JJ00,200.1,35,41.1,205.4,31.9,Utrecht,Province
68493,1013650,PV26,2014JJ00,203.4,36,41.6,204.6,30.9,Utrecht,Province
68494,1013650,PV26,2015JJ00,204.5,36,42.7,209.0,34.0,Utrecht,Province
68495,1013650,PV26,2016JJ00,203.7,35,44.9,220.5,37.2,Utrecht,Province
68496,1013650,PV26,2017JJ00,202.7,35,50.5,249.2,45.9,Utrecht,Province
68497,1013650,PV26,2018JJ00,198.8,34,51.2,257.4,59.0,Utrecht,Province
68498,1013650,PV26,2019JJ00,197.5,33,54.2,274.3,71.8,Utrecht,Province
68499,1013650,PV27,2011JJ00,456.4,37,97.8,214.2,23.3,Noord-Holland,Province
68500,1013650,PV27,2012JJ00,466.9,37,97.8,209.5,21.8,Noord-Holland,Province
68501,1013650,PV27,2013JJ00,480.4,38,89.3,186.0,17.5,Noord-Holland,Province
68502,1013650,PV27,2014JJ00,486.1,38,91.6,188.5,16.9,Noord-Holland,Province
68503,1013650,PV27,2015JJ00,487.1,38,96.7,198.6,20.3,Noord-Holland,Province
68504,1013650,PV27,2016JJ00,486.0,37,103.7,213.4,20.5,Noord-Holland,Province
68505,1013650,PV27,2017JJ00,486.4,37,120.1,246.9,23.5,Noord-Holland,Province
68506,1013650,PV27,2018JJ00,477.7,36,116.1,243.1,26.9,Noord-Holland,Province
68507,1013650,PV27,2019JJ00,473.1,35,121.5,256.7,30.9,Noord-Holland,Province
68508,1013650,PV28,2011JJ00,587.7,37,97.4,165.7,19.7,Zuid-Holland,Province
68509,1013650,PV28,2012JJ00,603.3,38,96.0,159.1,17.9,Zuid-Holland,Province
68510,1013650,PV28,2013JJ00,622.3,39,92.5,148.6,12.8,Zuid-Holland,Province
68511,1013650,PV28,2014JJ00,629.1,39,94.4,150.0,12.1,Zuid-Holland,Province
68512,1013650,PV28,2015JJ00,633.3,39,97.9,154.5,15.7,Zuid-Holland,Province
68513,1013650,PV28,2016JJ00,633.3,39,101.9,160.8,15.8,Zuid-Holland,Province
68514,1013650,PV28,2017JJ00,632.3,38,112.2,177.4,17.9,Zuid-Holland,Province
68515,1013650,PV28,2018JJ00,619.7,37,115.0,185.6,20.0,Zuid-Holland,Province
68516,1013650,PV28,2019JJ00,612.2,37,122.1,199.5,23.1,Zuid-Holland,Province
68517,1013650,PV29,2011JJ00,68.7,41,14.3,208.9,105.3,Zeeland,Province
68518,1013650,PV29,2012JJ00,70.2,42,14.1,201.3,96.4,Zeeland,Province
68519,1013650,PV29,2013JJ00,71.8,42,13.9,193.4,86.0,Zeeland,Province
68520,1013650,PV29,2014JJ00,72.1,43,14.3,198.4,87.3,Zeeland,Province
68521,1013650,PV29,2015JJ00,72.4,43,14.6,201.5,91.2,Zeeland,Province
68522,1013650,PV29,2016JJ00,72.8,43,14.9,204.7,93.3,Zeeland,Province
68523,1013650,PV29,2017JJ00,73.1,43,16.2,221.7,100.5,Zeeland,Province
68524,1013650,PV29,2018JJ00,72.4,42,16.1,222.3,108.6,Zeeland,Province
68525,1013650,PV29,2019JJ00,72.2,42,16.5,228.4,119.0,Zeeland,Province
68526,1013650,PV30,2011JJ00,395.9,37,84.4,213.3,70.7,Noord-Brabant,Province
68527,1013650,PV30,2012JJ00,405.6,38,82.5,203.4,64.6,Noord-Brabant,Province
68528,1013650,PV30,2013JJ00,419.6,39,80.0,190.6,56.3,Noord-Brabant,Province
68529,1013650,PV30,2014JJ00,424.4,39,80.6,189.9,56.1,Noord-Brabant,Province
68530,1013650,PV30,2015JJ00,428.1,39,81.5,190.3,57.5,Noord-Brabant,Province
68531,1013650,PV30,2016JJ00,427.4,39,83.5,195.3,62.3,Noord-Brabant,Province
68532,1013650,PV30,2017JJ00,429.5,39,91.2,212.5,69.8,Noord-Brabant,Province
68533,1013650,PV30,2018JJ00,422.1,38,92.1,218.2,83.1,Noord-Brabant,Province
68534,1013650,PV30,2019JJ00,419.2,37,97.1,231.5,97.0,Noord-Brabant,Province
68535,1013650,PV31,2011JJ00,214.9,43,33.2,154.6,43.9,Limburg,Province
68536,1013650,PV31,2012JJ00,219.4,44,32.4,147.6,40.2,Limburg,Province
68537,1013650,PV31,2013JJ00,224.8,44,30.9,137.5,35.2,Limburg,Province
68538,1013650,PV31,2014JJ00,226.7,45,31.4,138.7,35.1,Limburg,Province
68539,1013650,PV31,2015JJ00,227.7,45,32.1,140.9,37.0,Limburg,Province
68540,1013650,PV31,2016JJ00,227.5,45,33.2,146.1,39.5,Limburg,Province
68541,1013650,PV31,2017JJ00,227.3,44,36.0,158.4,43.7,Limburg,Province
68542,1013650,PV31,2018JJ00,224.1,43,37.3,166.6,53.0,Limburg,Province
68543,1013650,PV31,2019JJ00,223.1,43,39.1,175.4,61.0,Limburg,Province
72459,1013700,PV20,2011JJ00,83.8,31,14.4,171.8,71.4,Groningen,Province
72460,1013700,PV20,2012JJ00,85.2,31,14.1,165.3,65.9,Groningen,Province
72461,1013700,PV20,2013JJ00,86.4,31,13.4,154.6,56.5,Groningen,Province
72462,1013700,PV20,2014JJ00,86.3,31,13.5,156.4,57.7,Groningen,Province
72463,1013700,PV20,2015JJ00,86.5,31,13.8,159.5,60.4,Groningen,Province
72464,1013700,PV20,2016JJ00,86.5,30,14.0,162.3,63.8,Groningen,Province
72465,1013700,PV20,2017JJ00,86.6,30,15.1,173.9,70.1,Groningen,Province
72466,1013700,PV20,2018JJ00,85.8,30,15.4,179.9,77.0,Groningen,Province
72467,1013700,PV20,2019JJ00,86.0,30,16.1,187.4,86.5,Groningen,Province
72468,1013700,PV21,2011JJ00,95.0,34,19.0,199.6,114.4,Fryslân,Province
72469,1013700,PV21,2012JJ00,96.9,34,18.5,190.9,106.4,Fryslân,Province
72470,1013700,PV21,2013JJ00,99.0,35,17.7,178.9,93.0,Fryslân,Province
72471,1013700,PV21,2014JJ00,98.9,35,17.7,178.4,92.7,Fryslân,Province
72472,1013700,PV21,2015JJ00,98.7,35,17.9,181.3,96.4,Fryslân,Province
72473,1013700,PV21,2016JJ00,98.2,34,18.2,185.4,100.4,Fryslân,Province
72474,1013700,PV21,2017JJ00,98.3,34,19.5,198.6,109.9,Fryslân,Province
72475,1013700,PV21,2018JJ00,97.6,34,19.9,204.0,120.0,Fryslân,Province
72476,1013700,PV21,2019JJ00,97.6,34,20.7,212.0,129.7,Fryslân,Province
72477,1013700,PV22,2011JJ00,77.7,37,15.9,204.9,120.1,Drenthe,Province
72478,1013700,PV22,2012JJ00,78.9,38,15.4,195.2,110.6,Drenthe,Province
72479,1013700,PV22,2013JJ00,80.0,38,14.5,181.0,94.9,Drenthe,Province
72480,1013700,PV22,2014JJ00,80.1,38,14.4,179.6,93.5,Drenthe,Province
72481,1013700,PV22,2015JJ00,80.2,38,14.8,184.1,98.6,Drenthe,Province
72482,1013700,PV22,2016JJ00,80.7,38,15.3,189.3,103.2,Drenthe,Province
72483,1013700,PV22,2017JJ00,81.0,38,16.1,198.8,109.1,Drenthe,Province
72484,1013700,PV22,2018JJ00,80.4,37,16.6,206.7,119.1,Drenthe,Province
72485,1013700,PV22,2019JJ00,80.6,37,17.4,216.5,131.2,Drenthe,Province
72486,1013700,PV23,2011JJ00,152.1,32,30.1,198.2,94.0,Overijssel,Province
72487,1013700,PV23,2012JJ00,155.6,33,29.7,191.2,87.6,Overijssel,Province
72488,1013700,PV23,2013JJ00,159.6,33,28.3,177.1,76.0,Overijssel,Province
72489,1013700,PV23,2014JJ00,159.7,33,28.5,178.6,78.0,Overijssel,Province
72490,1013700,PV23,2015JJ00,159.5,33,29.2,183.1,82.2,Overijssel,Province
72491,1013700,PV23,2016JJ00,159.2,33,30.0,188.5,88.0,Overijssel,Province
72492,1013700,PV23,2017JJ00,159.8,33,32.8,205.3,95.7,Overijssel,Province
72493,1013700,PV23,2018JJ00,158.3,32,32.8,207.1,106.1,Overijssel,Province
72494,1013700,PV23,2019JJ00,158.6,32,34.3,216.5,117.5,Overijssel,Province
72495,1013700,PV24,2011JJ00,39.2,25,5.4,137.2,31.0,Flevoland,Province
72496,1013700,PV24,2012JJ00,40.8,26,5.2,127.7,28.2,Flevoland,Province
72497,1013700,PV24,2013JJ00,42.6,26,5.1,119.9,22.3,Flevoland,Province
72498,1013700,PV24,2014JJ00,43.1,27,5.2,121.3,23.9,Flevoland,Province
72499,1013700,PV24,2015JJ00,43.0,26,5.5,128.8,29.4,Flevoland,Province
72500,1013700,PV24,2016JJ00,43.2,26,5.9,135.5,33.3,Flevoland,Province
72501,1013700,PV24,2017JJ00,43.8,26,6.6,150.5,41.4,Flevoland,Province
72502,1013700,PV24,2018JJ00,43.7,26,7.0,161.0,52.1,Flevoland,Province
72503,1013700,PV24,2019JJ00,44.1,26,7.8,175.9,71.8,Flevoland,Province
72504,1013700,PV25,2011JJ00,275.3,32,65.1,236.7,120.6,Gelderland,Province
72505,1013700,PV25,2012JJ00,281.9,33,63.4,225.1,110.1,Gelderland,Province
72506,1013700,PV25,2013JJ00,289.9,33,60.6,209.2,94.7,Gelderland,Province
72507,1013700,PV25,2014JJ00,292.8,34,61.0,208.2,94.3,Gelderland,Province
72508,1013700,PV25,2015JJ00,293.3,33,61.9,211.1,98.3,Gelderland,Province
72509,1013700,PV25,2016JJ00,294.0,33,63.9,217.2,102.8,Gelderland,Province
72510,1013700,PV25,2017JJ00,295.9,33,69.5,234.8,112.1,Gelderland,Province
72511,1013700,PV25,2018JJ00,294.1,32,70.4,239.5,124.3,Gelderland,Province
72512,1013700,PV25,2019JJ00,295.2,32,74.3,251.8,137.7,Gelderland,Province
72513,1013700,PV26,2011JJ00,157.2,28,43.3,275.8,104.6,Utrecht,Province
72514,1013700,PV26,2012JJ00,161.1,29,42.9,266.1,97.4,Utrecht,Province
72515,1013700,PV26,2013JJ00,165.4,29,40.9,247.3,88.5,Utrecht,Province
72516,1013700,PV26,2014JJ00,167.3,29,41.4,247.7,88.7,Utrecht,Province
72517,1013700,PV26,2015JJ00,167.8,29,42.5,253.6,95.5,Utrecht,Province
72518,1013700,PV26,2016JJ00,168.4,29,44.7,265.5,103.3,Utrecht,Province
72519,1013700,PV26,2017JJ00,169.6,29,50.3,296.5,119.6,Utrecht,Province
72520,1013700,PV26,2018JJ00,168.6,28,50.9,302.2,139.0,Utrecht,Province
72521,1013700,PV26,2019JJ00,169.2,28,53.9,318.8,159.7,Utrecht,Province
72522,1013700,PV27,2011JJ00,379.3,30,97.3,256.5,48.2,Noord-Holland,Province
72523,1013700,PV27,2012JJ00,387.6,31,97.4,251.2,47.2,Noord-Holland,Province
72524,1013700,PV27,2013JJ00,396.2,31,89.0,224.5,44.0,Noord-Holland,Province
72525,1013700,PV27,2014JJ00,398.9,31,91.3,228.9,45.9,Noord-Holland,Province
72526,1013700,PV27,2015JJ00,399.3,31,96.3,241.0,50.0,Noord-Holland,Province
72527,1013700,PV27,2016JJ00,399.6,31,103.2,258.2,54.8,Noord-Holland,Province
72528,1013700,PV27,2017JJ00,402.2,30,119.6,297.4,64.5,Noord-Holland,Province
72529,1013700,PV27,2018JJ00,397.8,30,115.6,290.5,75.8,Noord-Holland,Province
72530,1013700,PV27,2019JJ00,396.9,30,120.8,304.4,87.9,Noord-Holland,Province
72531,1013700,PV28,2011JJ00,475.3,30,96.9,203.9,38.5,Zuid-Holland,Province
72532,1013700,PV28,2012JJ00,486.1,31,95.6,196.8,38.0,Zuid-Holland,Province
72533,1013700,PV28,2013JJ00,497.2,31,92.2,185.4,34.5,Zuid-Holland,Province
72534,1013700,PV28,2014JJ00,500.1,31,94.2,188.4,35.3,Zuid-Holland,Province
72535,1013700,PV28,2015JJ00,500.6,31,97.6,195.0,39.0,Zuid-Holland,Province
72536,1013700,PV28,2016JJ00,501.3,31,101.5,202.5,41.2,Zuid-Holland,Province
72537,1013700,PV28,2017JJ00,504.3,31,111.9,221.8,46.4,Zuid-Holland,Province
72538,1013700,PV28,2018JJ00,499.4,30,114.6,229.5,52.6,Zuid-Holland,Province
72539,1013700,PV28,2019JJ00,498.7,30,121.6,243.9,61.7,Zuid-Holland,Province
72540,1013700,PV29,2011JJ00,62.0,37,14.3,230.1,136.3,Zeeland,Province
72541,1013700,PV29,2012JJ00,63.2,38,14.0,222.4,127.5,Zeeland,Province
72542,1013700,PV29,2013JJ00,64.2,38,13.8,215.2,114.9,Zeeland,Province
72543,1013700,PV29,2014JJ00,64.2,38,14.2,221.6,118.0,Zeeland,Province
72544,1013700,PV29,2015JJ00,64.3,38,14.5,225.8,124.5,Zeeland,Province
72545,1013700,PV29,2016JJ00,64.4,38,14.8,230.2,127.9,Zeeland,Province
72546,1013700,PV29,2017JJ00,64.7,38,16.1,249.3,137.0,Zeeland,Province
72547,1013700,PV29,2018JJ00,64.5,37,16.0,248.4,144.5,Zeeland,Province
72548,1013700,PV29,2019JJ00,64.7,37,16.4,253.7,153.9,Zeeland,Province
72549,1013700,PV30,2011JJ00,347.5,33,83.9,241.6,134.4,Noord-Brabant,Province
72550,1013700,PV30,2012JJ00,355.6,33,82.1,230.9,122.5,Noord-Brabant,Province
72551,1013700,PV30,2013JJ00,365.1,34,79.6,218.0,107.1,Noord-Brabant,Province
72552,1013700,PV30,2014JJ00,367.4,34,80.3,218.5,108.0,Noord-Brabant,Province
72553,1013700,PV30,2015JJ00,368.8,34,81.0,219.7,113.0,Noord-Brabant,Province
72554,1013700,PV30,2016JJ00,369.0,33,83.0,225.0,119.0,Noord-Brabant,Province
72555,1013700,PV30,2017JJ00,371.5,33,90.8,244.4,129.7,Noord-Brabant,Province
72556,1013700,PV30,2018JJ00,368.1,33,91.6,248.9,143.6,Noord-Brabant,Province
72557,1013700,PV30,2019JJ00,368.4,32,96.6,262.1,158.8,Noord-Brabant,Province
72558,1013700,PV31,2011JJ00,184.5,37,33.0,178.7,95.4,Limburg,Province
72559,1013700,PV31,2012JJ00,188.2,37,32.2,170.9,87.0,Limburg,Province
72560,1013700,PV31,2013JJ00,191.5,38,30.7,160.3,75.5,Limburg,Province
72561,1013700,PV31,2014JJ00,193.1,38,31.3,162.0,77.0,Limburg,Province
72562,1013700,PV31,2015JJ00,193.8,38,31.9,164.6,79.7,Limburg,Province
72563,1013700,PV31,2016JJ00,193.9,38,33.1,170.6,85.7,Limburg,Province
72564,1013700,PV31,2017JJ00,194.7,38,35.8,184.0,92.9,Limburg,Province
72565,1013700,PV31,2018JJ00,193.2,37,37.1,192.1,104.3,Limburg,Province
72566,1013700,PV31,2019JJ00,193.6,37,38.9,201.0,113.5,Limburg,Province
76482,1013750,PV20,2011JJ00,3.0,1,0.2,69.1,9.2,Groningen,Province
76483,1013750,PV20,2012JJ00,3.5,1,0.2,52.4,3.7,Groningen,Province
76484,1013750,PV20,2013JJ00,4.3,2,0.2,41.4,1.4,Groningen,Province
76485,1013750,PV20,2014JJ00,4.5,2,0.2,46.1,1.9,Groningen,Province
76486,1013750,PV20,2015JJ00,3.9,1,0.2,52.3,3.9,Groningen,Province
76487,1013750,PV20,2016JJ00,3.4,1,0.2,58.5,5.9,Groningen,Province
76488,1013750,PV20,2017JJ00,2.9,1,0.2,77.9,12.3,Groningen,Province
76489,1013750,PV20,2018JJ00,2.2,1,0.2,100.3,19.8,Groningen,Province
76490,1013750,PV20,2019JJ00,1.9,1,0.2,101.9,24.9,Groningen,Province
76491,1013750,PV21,2011JJ00,3.5,1,0.3,75.4,8.9,Fryslân,Province
76492,1013750,PV21,2012JJ00,4.2,1,0.3,64.1,6.2,Fryslân,Province
76493,1013750,PV21,2013JJ00,5.4,2,0.3,53.5,4.1,Fryslân,Province
76494,1013750,PV21,2014JJ00,5.2,2,0.3,57.5,7.8,Fryslân,Province
76495,1013750,PV21,2015JJ00,4.5,2,0.3,69.2,13.1,Fryslân,Province
76496,1013750,PV21,2016JJ00,3.7,1,0.3,84.9,19.9,Fryslân,Province
76497,1013750,PV21,2017JJ00,3.0,1,0.3,98.4,22.6,Fryslân,Province
76498,1013750,PV21,2018JJ00,2.3,1,0.3,120.4,41.4,Fryslân,Province
76499,1013750,PV21,2019JJ00,2.1,1,0.3,134.2,46.6,Fryslân,Province
76500,1013750,PV22,2011JJ00,2.3,1,0.2,85.5,14.2,Drenthe,Province
76501,1013750,PV22,2012JJ00,2.7,1,0.2,70.0,6.9,Drenthe,Province
76502,1013750,PV22,2013JJ00,3.3,2,0.2,57.2,3.6,Drenthe,Province
76503,1013750,PV22,2014JJ00,3.3,2,0.2,59.5,4.2,Drenthe,Province
76504,1013750,PV22,2015JJ00,3.0,1,0.2,77.3,11.0,Drenthe,Province
76505,1013750,PV22,2016JJ00,2.6,1,0.2,88.3,17.2,Drenthe,Province
76506,1013750,PV22,2017JJ00,2.3,1,0.2,104.9,31.1,Drenthe,Province
76507,1013750,PV22,2018JJ00,1.8,1,0.2,139.5,59.5,Drenthe,Province
76508,1013750,PV22,2019JJ00,1.5,1,0.2,141.4,57.6,Drenthe,Province
76509,1013750,PV23,2011JJ00,5.2,1,0.4,76.9,8.4,Overijssel,Province
76510,1013750,PV23,2012JJ00,6.2,1,0.4,66.8,4.5,Overijssel,Province
76511,1013750,PV23,2013JJ00,8.1,2,0.5,56.1,2.0,Overijssel,Province
76512,1013750,PV23,2014JJ00,8.3,2,0.5,61.8,3.4,Overijssel,Province
76513,1013750,PV23,2015JJ00,7.0,1,0.5,72.3,6.6,Overijssel,Province
76514,1013750,PV23,2016JJ00,5.9,1,0.5,86.8,11.6,Overijssel,Province
76515,1013750,PV23,2017JJ00,4.7,1,0.5,100.0,15.5,Overijssel,Province
76516,1013750,PV23,2018JJ00,3.6,1,0.4,119.2,28.0,Overijssel,Province
76517,1013750,PV23,2019JJ00,3.1,1,0.4,123.7,31.9,Overijssel,Province
76518,1013750,PV24,2011JJ00,2.4,2,0.1,43.1,1.6,Flevoland,Province
76519,1013750,PV24,2012JJ00,2.7,2,0.1,31.3,0.7,Flevoland,Province
76520,1013750,PV24,2013JJ00,3.4,2,0.1,19.5,0.2,Flevoland,Province
76521,1013750,PV24,2014JJ00,3.5,2,0.1,25.5,0.4,Flevoland,Province
76522,1013750,PV24,2015JJ00,3.1,2,0.1,39.7,1.3,Flevoland,Province
76523,1013750,PV24,2016JJ00,2.5,2,0.1,53.0,3.2,Flevoland,Province
76524,1013750,PV24,2017JJ00,2.1,1,0.2,74.5,5.2,Flevoland,Province
76525,1013750,PV24,2018JJ00,1.6,1,0.1,91.1,16.1,Flevoland,Province
76526,1013750,PV24,2019JJ00,1.5,1,0.2,108.3,27.6,Flevoland,Province
76527,1013750,PV25,2011JJ00,9.1,1,0.8,90.4,10.2,Gelderland,Province
76528,1013750,PV25,2012JJ00,10.6,1,0.8,76.3,5.5,Gelderland,Province
76529,1013750,PV25,2013JJ00,13.8,2,0.8,61.1,3.6,Gelderland,Province
76530,1013750,PV25,2014JJ00,15.0,2,1.0,67.6,4.6,Gelderland,Province
76531,1013750,PV25,2015JJ00,13.3,2,1.1,79.4,9.0,Gelderland,Province
76532,1013750,PV25,2016JJ00,11.0,1,1.0,91.8,12.4,Gelderland,Province
76533,1013750,PV25,2017JJ00,8.5,1,0.9,103.9,17.6,Gelderland,Province
76534,1013750,PV25,2018JJ00,6.5,1,0.9,134.1,32.3,Gelderland,Province
76535,1013750,PV25,2019JJ00,5.5,1,0.8,142.5,35.6,Gelderland,Province
76536,1013750,PV26,2011JJ00,5.5,1,0.5,95.1,9.2,Utrecht,Province
76537,1013750,PV26,2012JJ00,6.6,1,0.5,83.5,5.7,Utrecht,Province
76538,1013750,PV26,2013JJ00,8.2,1,0.5,65.5,3.1,Utrecht,Province
76539,1013750,PV26,2014JJ00,8.8,2,0.6,69.7,4.4,Utrecht,Province
76540,1013750,PV26,2015JJ00,7.8,1,0.7,85.4,8.9,Utrecht,Province
76541,1013750,PV26,2016JJ00,6.7,1,0.7,101.1,14.7,Utrecht,Province
76542,1013750,PV26,2017JJ00,5.4,1,0.7,128.5,23.4,Utrecht,Province
76543,1013750,PV26,2018JJ00,4.3,1,0.6,149.7,37.1,Utrecht,Province
76544,1013750,PV26,2019JJ00,3.6,1,0.6,174.5,47.7,Utrecht,Province
76545,1013750,PV27,2011JJ00,13.8,1,1.1,79.1,4.6,Noord-Holland,Province
76546,1013750,PV27,2012JJ00,16.0,1,1.0,65.0,2.7,Noord-Holland,Province
76547,1013750,PV27,2013JJ00,20.3,2,1.1,52.5,1.6,Noord-Holland,Province
76548,1013750,PV27,2014JJ00,21.5,2,1.2,54.9,1.9,Noord-Holland,Province
76549,1013750,PV27,2015JJ00,18.9,1,1.3,69.5,4.2,Noord-Holland,Province
76550,1013750,PV27,2016JJ00,16.0,1,1.4,84.2,7.1,Noord-Holland,Province
76551,1013750,PV27,2017JJ00,13.5,1,1.4,106.5,11.5,Noord-Holland,Province
76552,1013750,PV27,2018JJ00,10.9,1,1.5,135.8,21.1,Noord-Holland,Province
76553,1013750,PV27,2019JJ00,9.3,1,1.4,149.7,24.4,Noord-Holland,Province
76554,1013750,PV28,2011JJ00,18.3,1,1.1,58.6,2.1,Zuid-Holland,Province
76555,1013750,PV28,2012JJ00,21.1,1,1.0,47.7,1.4,Zuid-Holland,Province
76556,1013750,PV28,2013JJ00,26.6,2,1.0,35.8,0.8,Zuid-Holland,Province
76557,1013750,PV28,2014JJ00,27.8,2,1.1,40.4,1.0,Zuid-Holland,Province
76558,1013750,PV28,2015JJ00,24.7,2,1.3,52.6,2.1,Zuid-Holland,Province
76559,1013750,PV28,2016JJ00,21.2,1,1.3,62.2,3.2,Zuid-Holland,Province
76560,1013750,PV28,2017JJ00,17.6,1,1.3,76.5,4.7,Zuid-Holland,Province
76561,1013750,PV28,2018JJ00,13.7,1,1.4,98.6,9.6,Zuid-Holland,Province
76562,1013750,PV28,2019JJ00,11.7,1,1.3,109.5,12.3,Zuid-Holland,Province
76563,1013750,PV29,2011JJ00,1.4,1,0.1,92.5,13.3,Zeeland,Province
76564,1013750,PV29,2012JJ00,1.7,1,0.1,70.7,6.1,Zeeland,Province
76565,1013750,PV29,2013JJ00,2.1,1,0.1,56.0,2.7,Zeeland,Province
76566,1013750,PV29,2014JJ00,2.2,1,0.1,66.0,3.6,Zeeland,Province
76567,1013750,PV29,2015JJ00,2.0,1,0.2,80.9,9.4,Zeeland,Province
76568,1013750,PV29,2016JJ00,1.8,1,0.2,99.7,17.6,Zeeland,Province
76569,1013750,PV29,2017JJ00,1.4,1,0.2,111.6,23.4,Zeeland,Province
76570,1013750,PV29,2018JJ00,1.1,1,0.1,126.2,30.2,Zeeland,Province
